"ug","contrato_ano","objeto","situacao","estagio","processo","fornecedor",data_inicio_vigencia,data_fim_vigencia,valor,"download"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","202/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","489/2024","32482767000190 - FRANSCISCO S DA COSTA JUNIOR",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 20100.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_202_1376262.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","203/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","466/2024","46596366000176 - BH PRODUçõES ARTíSTICAS LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 20100.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_203_1380409.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","204/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","429/2024","34085956000155 - A.C.W SILVA PRODUÇÕES",2024/02/10 00:00:00.000,2025/02/10 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_204_1365199.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","205/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","396/2024","19418859000143 - W STANDEN DE V EGITO-ARTE, COMUNICAÇÃO E CULTURA",2024/02/08 00:00:00.000,2025/02/08 00:00:00.000, 3000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_205_1358261.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","206/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","464/2024","35789566000129 - FK PRODUÇÕES LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 50000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_206_1380396.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","208/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","487/2024","34163880000139 - W2 PROMOÇÕES, SONORIZAÇÃO E EVENTOS LTDA",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_208_1402448.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","209/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","416/2024","35154821000167 - PINA PRODUCOES E EVENTOS LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 35000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_209_1402436.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","210/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","465/2024","35789566000129 - FK PRODUÇÕES LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 50000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_210_1379814.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","211/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","403/2024","18764466000129 - EDUARDO HENRIQUE DE ARAUJO SILVA ME",2024/02/08 00:00:00.000,2025/02/08 00:00:00.000, 21440.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_211_1370787.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","213/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","461/2024","35154821000167 - PINA PRODUÇÕES E EVENTOS LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 25000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_213_1380412.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","214/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","459/2024","43453655000128 - THIAGO GRAVAÇOES SERVIÇOS DE PROMOÇÕES ARTISITICAS EIRELI",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_214_1379848.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","215/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","458/2024","43453655000128 - THIAGO GRAVAÇOES SERVIÇOS DE PROMOÇÕES ARTISITICAS EIRELI",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_215_1379834.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","216/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","422/2024","80018912400 - FABIO HONORIO DA SILVA",2024/02/09 00:00:00.000,2025/02/09 00:00:00.000, 3000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_216_1371956.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","217/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","415/2024","39507950000142 - LAMPEJO ENTRETENIMENTO LTDA (NOME FANTASIA: LAMPEJO ENTRETENIMENTO),",2024/02/09 00:00:00.000,2025/02/09 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_217_1378762.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","221/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","405/2024","51034132000175 - JB PRODUTORA LTDA",2024/02/09 00:00:00.000,2025/02/09 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_221_1370084.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","222/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","410/2024","19922377000126 - DANILO FILGUEIRA VERAS - ME",2024/02/09 00:00:00.000,2025/02/08 00:00:00.000, 25000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_222_1372869.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","223/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","419/2024","23889253000163 - JOSENILDO FIGUEIREDO CARNEIRO",2024/02/09 00:00:00.000,2025/02/09 00:00:00.000, 7800.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_223_1402385.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","224/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","468/2024","12158594000142 - A ASTROGILDO T S JUNIOR PRODUÇÕES EVENTOS E SERVIÇOS EPP (NOME FANTASIA: ASTRO PRODUÇÕES)",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_224_1378737.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","225/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","455/2024","23889253000163 - JOSENILDO FIGUEIREDO CARNEIRO",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 7800.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_225_1388514.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","226/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","444/2024","34163880000139 - W2 PROMOÇÕES, SONORIZAÇÃO E EVENTOS LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_226_1405206.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","227/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","471/2024","43453655000128 - THIAGO GRAVAÇOES SERVIÇOS DE PROMOÇÕES ARTISITICAS EIRELI",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_227_1380435.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","229/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","421/2024","32482767000190 - FRANCISCO S DA COSTA JUNIOR",2024/02/10 00:00:00.000,2025/02/10 00:00:00.000, 35000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_229_1401937.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","230/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","453/2024","34163880000139 - W2 PROMOÇÕES, SONORIZAÇÃO E EVENTOS LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 35000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_230_1403048.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","231/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","452/2024","43453655000128 - THIAGO GRAVAÇOES SERVIÇOS DE PROMOÇÕES ARTISITICAS EIRELI",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_231_1402226.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","232/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","479/2024","34163880000139 - W2 PROMOÇÕES, SONORIZAÇÃO E EVENTOS LTDA",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_232_1402562.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","234/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","462/2024","10422287000100 - J P DA COSTA NETO PRODUÇÕES",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 40200.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_234_1378874.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","235/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","438/2024","69930345000140 - ASSOCIAÇAO PRO-CIDADANIA",2024/02/10 00:00:00.000,2025/02/10 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_235_1370032.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","236/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","492/2024","36142074000100 - ZEROFURO EVENTOS E PRODUÇÕES LTDA",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 80000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_236_1376230.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","237/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","448/2024","39721242000100 - FARIAS EVENTOS E PRODUÇÕES LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 18000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_237_1377310.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","238/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","469/2024","39721242000100 - FARIAS EVENTOS E PRODUÇÕES LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 18000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_238_1379742.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","239/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","417/2024","23862700000190 - INSTITUTO DE CULTURA E ECONOMIA SOLIDARIA MARIA LUIZA - INSTITUTO TIA LUIZA",2024/02/10 00:00:00.000,2025/02/09 00:00:00.000, 12000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_239_1396237.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","240/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","430/2024","34085956000155 - A.C.W SILVA PRODUÇÕES",2024/02/10 00:00:00.000,2025/02/10 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_240_1368970.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","241/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","424/2024","39507950000142 - LAMPEJO ENTRETENIMENTO LTDA (NOME FANTASIA: LAMPEJO ENTRETENIMENTO),",2024/02/10 00:00:00.000,2025/02/10 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_241_1373353.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","242/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","486/2024","34802411000112 - L. A. DE LUCENA EVENTOS",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 75000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_242_1402584.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","244/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","418/2024","19793754000174 - MARIA DE FATIMA DA SILVA MORENO - ME (BANDA PERFUME DO FORRO )",2024/02/10 00:00:00.000,2025/02/09 00:00:00.000, 8600.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_244_1373072.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","245/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","498/2024","43453655000128 - THIAGO GRAVAÇOES SERVIÇOS DE PROMOÇÕES ARTISITICAS EIRELI",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 24000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_245_1402595.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","246/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","490/2024","19297391000186 - LUA PRODUCÕES ARTISTICAS LTDA ME",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_246_1376249.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","247/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","493/2024","43453655000128 - THIAGO GRAVAÇOES SERVIÇOS DE PROMOÇÕES ARTISITICAS EIRELI",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 25000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_247_1376206.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","248/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","485/2024","39508434000132 - VIPSTAR ENTRETENIMENTO EIRELI",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_248_1402601.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","249/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","443/2024","35789566000129 - FK PRODUÇÕES LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 27000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_249_1388490.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","250/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","480/2024","51034132000175 - JB PRODUTORA LTDA",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_250_1378725.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","251/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","439/2024","45818828000190 - V S PRODUTORA E EVENTOS LTDA",2024/02/10 00:00:00.000,2025/02/10 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_251_1372906.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","252/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","442/2024","19297391000186 - LUA PRODUCÕES ARTISTICAS LTDA ME",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_252_1403078.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","254/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","446/2024","23097437000190 - AMANHECER PRODUCOES EIRELI",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 40200.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_254_1403056.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","255/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","471/2024","43453655000128 - THIAGO GRAVAÇOES SERVIÇOS DE PROMOÇÕES ARTISITICAS EIRELI",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_255_1380406.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","256/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","449/2024","30495096000177 - VINIL PRODUçõES, FESTAS E EVENTOS LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 12000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_256_1403032.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","257/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","500/2024","47412593000167 - DEADLINE PRODUÇÕES LTDA",2024/02/12 00:00:00.000,2025/02/11 00:00:00.000, 35000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_257_1397128.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","261/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","483/2024","39507950000142 - LAMPEJO ENTRETENIMENTO LTDA (NOME FANTASIA: LAMPEJO ENTRETENIMENTO),",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_261_1377169.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","262/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","433/2024","26840490000128 - F R DINIZ SANTANA - ME",2024/02/10 00:00:00.000,2025/02/10 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_262_1375425.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","263/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","437/2024","51034132000175 - JB PRODUTORA LTDA",2024/02/10 00:00:00.000,2025/02/10 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_263_1365153.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","264/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","497/2024","43453655000128 - THIAGO GRAVAÇOES SERVIÇOS DE PROMOÇÕES ARTISITICAS EIRELI",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_264_1402608.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","265/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","482/2024","17711968000129 - WAGNER CAMILO DE MACEDO ME",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 40000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_265_1378715.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","266/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","496/2024","35154821000167 - PINA PRODUÇÕES E EVENTOS LTDA",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 17500.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_266_1378722.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","267/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","481/2024","38085564000147 - PONTES PRODUÇÕES E EVENTOS LTDA",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 25000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_267_1400837.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","268/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","476/2024","11470807000104 - ASSOCIACAO CULTURAL DE GOIANA E REGIAO - ACG DEMAIS",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 25000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_268_1402826.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","269/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","534/2024","5102456000186 - LUAN PROMOÇÕES E EVENTOS LTDA",2024/02/13 00:00:00.000,2025/02/13 00:00:00.000, 170000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_269_1402871.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","270/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","501/2024","51034132000175 - JB PRODUTORA LTDA",2024/02/12 00:00:00.000,2025/02/12 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_270_1402578.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","272/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","447/2024","4797740000151 - PLURAL PROJETOS E PRODUÇÕES ARTÍSTICAS LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 9000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_272_1401309.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","273/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","450/2024","1005210000135 - FORROZÃO PROMOÇÕES LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 40200.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_273_1403073.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","274/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","472/2024","6350303000110 - MARIA GILVANIA PEREIRA CLEMENTE - ME",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 6700.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_274_1380422.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","275/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","470/2024","34163880000139 - W2 PROMOÇÕES, SONORIZAÇÃO E EVENTOS LTDA",2024/02/11 00:00:00.000,2025/02/11 00:00:00.000, 20000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_275_1401928.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","276/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","460/2024","12568851000114 - EDILSON C. CASSEMIRO",2024/02/13 00:00:00.000,2025/02/13 00:00:00.000, 26800.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_276_1389957.pdf"
"EMPRESA DE TURISMO DE PERNAMBUCO S/A","277/2024","2.012 SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO",,"EM EXECUçãO","508/2024","39508434000132 - VIPSTAR ENTRETENIMENTO EIRELI",2024/02/13 00:00:00.000,2025/02/13 00:00:00.000, 30000.0,"http://web.transparencia.pe.gov.br/contratos/1045/LICON_Contrato_1045_2024_277_1380677.pdf"
